,0
0,0.5734114
1,0.58459634
2,0.5591848
3,0.54678684
4,0.55511105
5,0.5567829
6,0.5806628
7,0.6015165
8,0.6020725
9,0.61860824
10,0.61127675
11,0.62897164
12,0.61983836
13,0.59188884
14,0.59611154
15,0.60820013
16,0.6144615
17,0.6055546
18,0.6211551
19,0.61790407
20,0.6423834
21,0.6563436
22,0.6409792
23,0.66055065
24,0.65692085
25,0.66863585
26,0.6511783
27,0.65531474
28,0.66489846
29,0.6808994
30,0.6858023
31,0.6687827
32,0.6838633
33,0.6707068
34,0.6544064
35,0.6642263
36,0.6626198
37,0.6783799
38,0.6764889
39,0.68264306
40,0.6934277
41,0.7131123
42,0.7804221
43,0.7875655
44,0.7566563
45,0.769947
46,0.69332564
47,0.62779474
48,0.63758826
49,0.623514
50,0.61533874
51,0.60992503
52,0.5957605
53,0.63040584
54,0.5940998
55,0.58711064
56,0.6053631
57,0.59630466
58,0.5976615
59,0.61745816
60,0.63196695
61,0.63091713
62,0.63026035
63,0.6330389
64,0.6122255
65,0.6319761
66,0.6695173
67,0.6617505
68,0.64961565
69,0.660383
70,0.6548436
71,0.6538478
72,0.6602469
73,0.65674645
74,0.6519448
75,0.6592002
76,0.6556721
77,0.66218483
78,0.6786705
79,0.6118942
80,0.5961829
81,0.5886402
82,0.5596327
83,0.56955224
84,0.56818396
85,0.5623454
86,0.58924854
87,0.61720705
88,0.607407
89,0.6228234
90,0.6325732
91,0.6469954
92,0.6353881
93,0.63068414
94,0.6371667
95,0.6248254
96,0.630046
97,0.63576543
98,0.6486968
99,0.6637019
100,0.6389527
101,0.65254855
102,0.65599865
103,0.63921
104,0.6406162
105,0.63988096
106,0.6322513
107,0.6201184
108,0.6026579
109,0.59779173
110,0.6128047
111,0.6080005
112,0.62192106
113,0.61350393
114,0.59194964
115,0.59414804
116,0.581006
117,0.56684905
118,0.5769147
119,0.5731338
120,0.5640137
121,0.5539691
122,0.5470533
123,0.54762226
124,0.5535603
125,0.53442955
126,0.5264698
127,0.5349027
128,0.52298003
129,0.5313676
130,0.5313847
131,0.5245712
132,0.5170282
133,0.52267164
134,0.5202853
135,0.5198929
136,0.5230525
137,0.49698043
138,0.4814445
139,0.4798686
140,0.4679426
141,0.45713934
142,0.45019946
143,0.4415855
144,0.42813578
145,0.41748303
146,0.41574863
147,0.4179483
148,0.42742586
149,0.41785634
150,0.39846134
151,0.38795415
152,0.3672306
153,0.3639805
154,0.34772366
155,0.34794247
156,0.32601064
157,0.31447652
158,0.30288285
159,0.2989267
160,0.28990978
161,0.2952518
162,0.28074515
163,0.2873314
164,0.29717115
165,0.29693812
166,0.3034429
167,0.29621315
168,0.2971847
169,0.29052433
170,0.28983244
171,0.2899951
172,0.29058403
173,0.31249693
174,0.3118811
175,0.3021867
176,0.3050281
177,0.3066502
178,0.32211247
179,0.3203131
180,0.31596333
181,0.31331152
182,0.29456726
183,0.2955168
184,0.32315758
185,0.32791644
186,0.32167247
187,0.3168156
188,0.31680718
189,0.31867915
190,0.32150248
191,0.320647
192,0.315805
193,0.31037825
194,0.31350607
195,0.31905687
196,0.32046115
197,0.31158692
198,0.30963215
199,0.30489096
200,0.2920123
201,0.28490075
202,0.27939937
203,0.27079967
204,0.25714993
205,0.412847
206,0.3831136
207,0.37761956
208,0.41374066
209,0.38558918
210,0.4568036
211,0.5031288
212,0.5868749
213,0.57591987
214,0.58894
215,0.5778909
216,0.56021595
217,0.587549
218,0.5717509
219,0.5605593
220,0.5724057
221,0.5508623
222,0.54411864
223,0.534493
224,0.5174723
225,0.4905252
226,0.49792656
227,0.5039471
228,0.49844474
229,0.48894486
230,0.47492823
231,0.45243013
232,0.46102938
233,0.47503844
234,0.4295155
235,0.43504855
236,0.41820425
237,0.40522617
238,0.40103525
239,0.40326753
240,0.3970892
241,0.38731417
242,0.3867071
243,0.37364054
244,0.37274918
245,0.38222778
246,0.38148928
247,0.38014194
248,0.3822456
249,0.3968761
250,0.40970436
251,0.41838735
252,0.4140759
253,0.4106024
254,0.41132173
255,0.402771
256,0.39761564
257,0.41008887
258,0.41946188
259,0.42337948
260,0.42104158
261,0.41448724
262,0.4040961
263,0.42309216
264,0.42184666
265,0.42196253
266,0.4194568
267,0.41962194
268,0.41369972
269,0.39927605
270,0.4023082
271,0.3956699
272,0.40156767
273,0.40249798
274,0.3955797
275,0.42554957
276,0.43918163
277,0.4400236
278,0.46083406
279,0.44620517
280,0.44286376
281,0.45278698
282,0.47977412
283,0.4820251
284,0.47661155
285,0.4900402
286,0.48199368
287,0.49986616
288,0.49550048
289,0.49294472
290,0.48676628
291,0.48780897
292,0.48184747
293,0.4952893
294,0.5178936
295,0.512036
296,0.5187017
297,0.52824545
298,0.5193475
299,0.5134435
300,0.52621907
301,0.5316576
302,0.54945487
303,0.55985105
304,0.5544253
305,0.55817693
306,0.56878513
307,0.5571442
308,0.5586708
309,0.56664217
310,0.5615282
311,0.5779361
312,0.593185
313,0.5928789
314,0.5934806
315,0.5864454
316,0.5926207
317,0.59836894
318,0.59210193
319,0.5936578
320,0.6026895
321,0.61217
322,0.61109996
323,0.6074005
324,0.6093822
325,0.5986188
326,0.61351687
327,0.6241021
328,0.6205029
329,0.55549157
330,0.5010452
331,0.49046013
332,0.49249557
333,0.49888852
334,0.45581448
335,0.5169934
336,0.5100947
337,0.5002775
338,0.5342943
339,0.53621733
340,0.54974204
341,0.5423139
342,0.51944524
343,0.5073898
344,0.5051693
345,0.46085212
