,0
0,0.62021095
1,0.6402769
2,0.6422347
3,0.6453259
4,0.6485516
5,0.64082754
6,0.658159
7,0.64865756
8,0.63415176
9,0.62129664
10,0.6014351
11,0.60799736
12,0.6110714
13,0.6266124
14,0.62554884
15,0.6227955
16,0.61448437
17,0.6142583
18,0.6037357
19,0.60751593
20,0.59300053
21,0.5962528
22,0.5842807
23,0.5816826
24,0.58785635
25,0.5905298
26,0.5952432
27,0.59628356
28,0.5887115
29,0.59328353
30,0.5967196
31,0.59218466
32,0.5987466
33,0.5964274
34,0.5959705
35,0.62246895
36,0.626686
37,0.62047136
38,0.6399861
39,0.64513826
40,0.63720274
41,0.63715065
42,0.6374114
43,0.6397941
44,0.6346465
45,0.6436223
46,0.6435359
47,0.65672415
48,0.6573681
49,0.6424523
50,0.6522657
51,0.64344454
52,0.63933444
53,0.6484942
54,0.66188145
55,0.6565609
56,0.6620246
57,0.6573834
58,0.6452048
59,0.64784235
60,0.65675765
61,0.6607248
62,0.64642984
63,0.6438525
64,0.6203231
65,0.6016933
66,0.61448354
67,0.62339085
68,0.6280448
69,0.6429636
70,0.6368567
71,0.64439267
72,0.6399426
73,0.64771384
74,0.6506394
75,0.6430337
76,0.6498019
77,0.65331966
78,0.66183746
79,0.63698864
80,0.64012915
81,0.6300178
82,0.6343325
83,0.6505476
84,0.6639878
85,0.65658474
86,0.6571597
87,0.6539778
88,0.65091634
89,0.651263
90,0.66863704
91,0.67941123
92,0.66781145
93,0.68117225
94,0.6860226
95,0.6781896
96,0.6951443
97,0.69592893
98,0.68595946
99,0.6751853
100,0.67265534
101,0.6711461
102,0.67487806
103,0.6884048
104,0.69659835
105,0.68821937
106,0.68051106
107,0.686242
108,0.6873103
109,0.70082587
110,0.7008329
111,0.69604576
112,0.6956933
113,0.69918054
114,0.7002878
115,0.68560404
116,0.67599636
117,0.6754033
118,0.6774849
119,0.6804863
120,0.6913805
121,0.68172497
122,0.6843503
123,0.6809407
124,0.7043219
125,0.70590824
126,0.71520305
127,0.71067464
128,0.7121961
129,0.70225835
130,0.71845484
131,0.7184567
132,0.7145261
133,0.70792633
134,0.6977302
135,0.6948048
136,0.6988872
137,0.69723165
138,0.7148867
139,0.7100202
140,0.7134297
141,0.69405556
142,0.7071809
143,0.6986214
144,0.6996868
145,0.6940767
146,0.6974482
147,0.6783487
148,0.6826545
149,0.68359345
150,0.6929648
151,0.6879594
152,0.6950858
153,0.6886442
154,0.683253
155,0.6880216
156,0.700979
157,0.69764966
158,0.7133901
159,0.703814
160,0.70530224
161,0.7097576
162,0.7152787
163,0.7098219
164,0.70083135
165,0.6940893
166,0.69919014
167,0.7042705
168,0.7123666
169,0.71378976
170,0.7107869
171,0.71594715
172,0.7217739
173,0.72772145
174,0.725881
175,0.7341342
176,0.73849326
177,0.7566539
178,0.77318186
179,0.7982612
180,0.80801123
181,0.83072835
182,0.84175086
183,0.83803475
184,0.7986961
185,0.7957168
186,0.7818949
187,0.7778576
188,0.7770056
189,0.7810598
190,0.7738242
191,0.7846352
192,0.78410083
193,0.7907037
194,0.7899865
195,0.72550035
196,0.6891833
197,0.6897117
198,0.64835787
199,0.6523065
200,0.64832026
201,0.6492829
202,0.64792144
203,0.65962917
204,0.6630541
205,0.65892327
206,0.6694158
207,0.65479314
208,0.6540092
209,0.66097975
210,0.65141225
211,0.6576687
212,0.6496926
213,0.6511827
214,0.6432122
215,0.6482328
216,0.66120934
217,0.62276256
218,0.6375648
219,0.62283206
220,0.62205225
221,0.65688515
222,0.66793066
223,0.6559843
224,0.6652666
225,0.66583943
226,0.6398976
227,0.6443044
228,0.64166427
229,0.62058675
230,0.62479085
231,0.6198637
232,0.62956846
233,0.6385613
234,0.6469351
235,0.6471984
236,0.6523819
237,0.6336969
238,0.6410419
239,0.6448807
240,0.6355823
241,0.6370999
242,0.6422804
243,0.6224127
244,0.6357447
245,0.65010506
246,0.65143776
247,0.6477153
248,0.65350515
249,0.65617806
250,0.66167504
251,0.6680691
252,0.67028046
253,0.6719763
254,0.6738288
255,0.6699874
256,0.6674521
257,0.6731869
258,0.67439026
259,0.6719645
260,0.6623339
261,0.6551163
262,0.6607532
263,0.6614137
264,0.67050475
265,0.6770031
266,0.6629697
267,0.6507341
268,0.64515495
269,0.6496287
270,0.65918213
271,0.652203
272,0.6575738
273,0.7011365
274,0.688106
275,0.7142348
276,0.6993619
277,0.69911134
278,0.69558537
279,0.69396144
280,0.7037692
281,0.70415896
282,0.6960614
283,0.6901745
284,0.6808242
285,0.6790268
286,0.6903909
287,0.6890292
288,0.69715136
289,0.6980101
290,0.69609904
291,0.69320637
292,0.69028676
293,0.69002426
294,0.6895533
295,0.688159
296,0.6908156
297,0.68828017
298,0.68725866
299,0.68920875
300,0.694956
301,0.6931634
302,0.68691784
303,0.68943274
304,0.6915116
305,0.6898546
306,0.6885152
307,0.6827576
308,0.6849844
309,0.6788656
310,0.6807551
311,0.6882816
312,0.68823767
313,0.6889579
314,0.68791395
315,0.6774704
316,0.6913981
317,0.68628925
318,0.68256664
319,0.69673765
320,0.6885095
321,0.6936505
322,0.7000104
323,0.70602804
324,0.70856136
325,0.7113542
326,0.6784088
327,0.64797044
328,0.64969707
329,0.6339872
330,0.6367823
331,0.6354474
332,0.6195365
333,0.62117475
334,0.6303858
335,0.63251096
336,0.6191249
337,0.61540335
338,0.6020366
339,0.60100883
340,0.6025152
341,0.60311115
342,0.6012131
343,0.61683667
344,0.60627085
345,0.6030163
346,0.6006403
347,0.6164065
348,0.60899943
349,0.6164083
350,0.5999112
351,0.6029293
352,0.60413736
353,0.6181097
354,0.6208016
355,0.62598974
356,0.6278948
357,0.6409281
358,0.6486441
359,0.65635425
360,0.65974796
361,0.661359
362,0.65339416
363,0.64080757
364,0.64977086
365,0.65373325
366,0.65898794
367,0.6647301
368,0.65258706
369,0.6543516
370,0.6647987
371,0.66046244
372,0.67158765
373,0.6666372
374,0.67995363
375,0.678169
376,0.68450737
377,0.6858956
378,0.6779872
379,0.67760295
380,0.66603875
381,0.65750927
382,0.67199594
383,0.65423256
384,0.6629213
385,0.66646636
386,0.6731415
387,0.66869825
388,0.670723
389,0.6641027
390,0.67044353
391,0.6609067
392,0.6564471
393,0.6542336
394,0.6565322
395,0.6604319
396,0.6637005
397,0.6646096
398,0.66579187
399,0.66438836
400,0.6782822
401,0.6717577
402,0.6790249
403,0.67858416
404,0.6888185
405,0.68308854
406,0.7029041
407,0.69853675
408,0.69742566
409,0.6871865
410,0.67982185
411,0.67710435
412,0.67267776
413,0.6672022
414,0.68432266
415,0.68912774
416,0.67706573
417,0.6825805
418,0.69193506
419,0.68482953
420,0.6862854
421,0.6875317
422,0.67349625
423,0.66812736
424,0.677323
