,0
0,0.009965241
1,0.009953737
2,0.0099006295
3,0.009965897
4,0.010217607
5,0.009866178
6,0.010547459
7,0.010126591
8,0.009720385
9,0.009966016
10,0.010466278
11,0.010033071
12,0.0102549195
13,0.009924829
14,0.010049403
15,0.010307491
16,0.010291278
17,0.010030091
18,0.010438025
19,0.010616243
20,0.01037091
21,0.010711253
22,0.010894299
23,0.010406256
24,0.010275543
25,0.010706067
26,0.010802984
27,0.010230422
28,0.010345876
29,0.0108959675
30,0.011174679
31,0.010904908
32,0.011271298
33,0.010891795
34,0.011051774
35,0.010984302
36,0.011115134
37,0.011468291
38,0.011557937
39,0.011500955
40,0.011306882
41,0.011901021
42,0.011860549
43,0.011354029
44,0.011508703
45,0.011951387
46,0.011512339
47,0.0113402605
48,0.011494994
49,0.011096835
50,0.01133585
51,0.01138854
52,0.011228502
53,0.0112046
54,0.0110705495
55,0.01122731
56,0.011511505
57,0.011193991
58,0.01057452
59,0.010892868
60,0.011108518
61,0.01113826
62,0.010954022
63,0.011270046
64,0.011238873
65,0.011255264
66,0.011524737
67,0.01130712
68,0.01134181
69,0.012115419
70,0.011926949
71,0.01175946
72,0.012172401
73,0.012594283
74,0.012307942
75,0.012637496
76,0.012937903
77,0.012847364
78,0.013451695
79,0.013354778
80,0.013085246
81,0.013303757
82,0.012841046
83,0.01302886
84,0.013299227
85,0.012773871
86,0.012909174
87,0.012867391
88,0.012620807
89,0.012680173
90,0.013082325
91,0.012533724
92,0.012450278
93,0.01257813
94,0.012597978
95,0.012203693
96,0.012361884
97,0.011973977
98,0.012032151
99,0.011940539
100,0.0123310685
101,0.011458635
102,0.011822104
103,0.011851728
104,0.011715233
105,0.011573613
106,0.011488199
107,0.011124015
108,0.011506259
109,0.011811793
110,0.011458695
111,0.01125294
112,0.011549532
113,0.011386216
114,0.011470318
115,0.011386573
116,0.011207402
117,0.011122823
118,0.01125592
119,0.011356413
120,0.011085093
121,0.010927498
122,0.010851264
123,0.011316478
124,0.011193275
125,0.011281192
126,0.011252582
127,0.011382937
128,0.010895371
129,0.011300862
130,0.011238217
131,0.011390448
132,0.010898471
133,0.011519313
134,0.01131618
135,0.0112921
136,0.010946393
137,0.011726201
138,0.010696411
139,0.011549652
140,0.0112167
141,0.011685133
142,0.011259019
143,0.011422694
144,0.011503875
145,0.011954427
