,0
0,0.61011523
1,0.61011523
2,0.6101152
3,0.6101152
4,0.61011523
5,0.61011523
6,0.61011523
7,0.6101152
8,0.61011523
9,0.61011523
10,0.61011523
11,0.6101152
12,0.61011523
13,0.61011523
14,0.6101152
15,0.6101152
16,0.6101152
17,0.61011523
18,0.61011523
19,0.61011523
20,0.61011523
21,0.61011523
22,0.61011523
23,0.61011523
24,0.61011523
25,0.6101152
26,0.6101152
27,0.6101152
28,0.6101152
29,0.6101152
30,0.6101152
31,0.6101152
32,0.6101152
33,0.6101152
34,0.6101152
35,0.6101152
36,0.6101152
37,0.6101151
38,0.6101151
39,0.6101151
40,0.6101151
41,0.6101151
42,0.6101151
43,0.6101151
44,0.6101151
45,0.6101151
46,0.6101151
47,0.6101151
48,0.6101151
49,0.6101152
50,0.6101152
51,0.6101151
52,0.6101151
53,0.6101151
54,0.6101151
55,0.6101151
56,0.6101151
57,0.6101151
58,0.6101151
59,0.6101151
60,0.6101151
61,0.6101151
62,0.6101151
63,0.6101151
64,0.6101151
65,0.6101151
66,0.6101151
67,0.6101151
68,0.6101151
69,0.6101151
70,0.6101151
71,0.6101151
72,0.6101151
73,0.6101151
74,0.6101151
75,0.6101151
76,0.6101151
77,0.6101151
78,0.61011505
79,0.61011505
80,0.6101151
81,0.61011505
82,0.61011505
83,0.61011505
84,0.61011505
85,0.61011505
86,0.61011505
87,0.61011505
88,0.61011505
89,0.61011505
90,0.61011505
91,0.61011505
92,0.61011505
93,0.61011505
94,0.61011505
95,0.61011505
96,0.61011505
97,0.61011505
98,0.61011505
99,0.61011505
100,0.61011505
101,0.610115
102,0.610115
103,0.610115
104,0.610115
105,0.610115
106,0.61011505
107,0.61011505
108,0.610115
109,0.610115
110,0.610115
111,0.610115
112,0.610115
113,0.610115
114,0.610115
115,0.610115
116,0.610115
117,0.610115
118,0.610115
119,0.610115
120,0.610115
121,0.610115
122,0.610115
123,0.610115
124,0.61011505
125,0.610115
126,0.610115
127,0.610115
128,0.610115
129,0.610115
130,0.610115
131,0.61011493
132,0.61011493
133,0.61011493
134,0.61011493
135,0.61011493
136,0.61011493
137,0.61011493
138,0.61011493
139,0.61011493
140,0.61011493
141,0.61011493
142,0.61011493
143,0.61011493
144,0.61011493
145,0.61011493
146,0.61011493
147,0.61011493
148,0.61011493
149,0.61011493
150,0.61011493
151,0.61011493
152,0.61011493
153,0.61011493
154,0.61011493
155,0.61011493
156,0.61011493
157,0.61011493
158,0.61011493
159,0.61011493
160,0.61011493
161,0.61011493
162,0.61011493
163,0.61011493
164,0.61011493
165,0.61011493
166,0.61011493
167,0.6101149
168,0.61011493
169,0.6101149
170,0.6101149
171,0.6101149
172,0.6101149
173,0.6101149
174,0.6101149
175,0.6101148
176,0.6101148
177,0.6101148
178,0.6101149
179,0.6101149
180,0.6101149
181,0.6101149
182,0.6101149
183,0.6101149
184,0.6101149
185,0.6101149
186,0.6101148
187,0.6101148
188,0.6101148
189,0.6101148
190,0.6101148
191,0.6101148
192,0.6101148
193,0.6101148
194,0.6101148
195,0.6101148
196,0.6101148
197,0.6101148
198,0.6101148
199,0.6101148
200,0.6101148
201,0.6101148
202,0.6101148
203,0.6101148
204,0.61011475
205,0.6101148
206,0.6101148
207,0.61011475
208,0.6101148
209,0.61011475
210,0.61011475
211,0.6101148
212,0.6101148
213,0.6101148
214,0.6101148
215,0.6101148
216,0.6101148
217,0.6101148
218,0.6101148
219,0.6101148
220,0.6101148
221,0.6101148
222,0.61011475
223,0.61011475
224,0.6101148
225,0.6101148
226,0.6101148
227,0.6101148
228,0.6101148
229,0.6101148
230,0.6101148
231,0.6101148
232,0.6101148
233,0.61011475
234,0.61011475
235,0.61011475
236,0.61011475
237,0.61011475
238,0.61011475
239,0.61011475
240,0.61011475
241,0.61011475
242,0.61011475
243,0.61011475
244,0.61011475
245,0.61011475
246,0.61011475
247,0.6101147
248,0.61011475
249,0.6101147
250,0.6101147
251,0.61011475
252,0.6101147
253,0.61011475
254,0.61011475
255,0.61011475
256,0.61011475
257,0.61011475
258,0.6101147
259,0.6101147
260,0.6101147
261,0.6101147
262,0.6101147
263,0.61011475
264,0.6101147
265,0.6101147
266,0.6101147
267,0.6101147
268,0.6101147
269,0.6101147
270,0.6101147
271,0.6101147
272,0.6101147
273,0.6101147
274,0.6101147
275,0.6101147
276,0.6101147
277,0.6101147
278,0.6101147
279,0.6101147
280,0.6101147
281,0.6101147
282,0.61011463
283,0.61011463
284,0.61011463
285,0.61011463
286,0.61011463
287,0.61011463
288,0.61011463
289,0.61011463
290,0.61011463
291,0.61011463
292,0.61011463
293,0.61011463
294,0.61011463
295,0.6101147
296,0.61011463
297,0.61011463
298,0.61011463
299,0.61011463
300,0.61011463
301,0.61011463
302,0.61011463
303,0.61011463
304,0.61011463
305,0.61011463
306,0.61011463
307,0.61011463
308,0.61011463
309,0.61011463
310,0.61011463
311,0.6101146
312,0.6101146
313,0.6101146
314,0.6101146
315,0.6101146
316,0.6101146
317,0.6101146
318,0.61011463
319,0.6101146
320,0.6101146
321,0.6101146
322,0.6101146
323,0.6101146
324,0.6101146
325,0.6101146
326,0.6101146
327,0.6101146
328,0.6101146
329,0.6101146
330,0.6101146
331,0.6101146
332,0.6101146
333,0.6101146
334,0.6101146
335,0.6101146
336,0.6101145
337,0.6101146
338,0.6101145
339,0.6101145
340,0.6101145
341,0.6101145
342,0.6101145
343,0.6101145
344,0.6101146
345,0.6101145
346,0.6101145
347,0.6101146
348,0.6101146
349,0.6101146
350,0.6101145
351,0.6101145
352,0.6101145
353,0.6101145
354,0.6101145
355,0.6101145
356,0.6101145
357,0.6101145
358,0.6101145
359,0.6101145
360,0.6101146
361,0.6101145
362,0.6101145
363,0.6101145
364,0.6101145
365,0.6101145
366,0.6101145
367,0.6101145
368,0.6101145
369,0.6101145
370,0.6101145
371,0.6101145
372,0.61011446
373,0.6101145
374,0.61011446
375,0.61011446
376,0.61011446
377,0.61011446
378,0.61011446
379,0.61011446
380,0.6101145
381,0.6101145
382,0.61011446
383,0.61011446
384,0.6101145
385,0.61011446
386,0.61011446
387,0.61011446
388,0.61011446
389,0.61011446
390,0.61011446
391,0.61011446
392,0.61011446
393,0.61011446
394,0.61011446
395,0.61011446
396,0.61011446
397,0.61011446
398,0.6101144
399,0.61011446
400,0.61011446
401,0.61011446
402,0.61011446
403,0.61011446
404,0.61011446
405,0.61011446
406,0.61011446
407,0.61011446
408,0.61011446
409,0.61011446
410,0.61011446
411,0.61011446
412,0.61011446
413,0.61011446
414,0.61011446
415,0.61011446
416,0.61011446
417,0.61011446
418,0.61011446
419,0.61011446
420,0.61011446
421,0.61011446
422,0.61011446
423,0.61011446
424,0.61011446
425,0.61011446
426,0.61011446
427,0.61011446
428,0.61011446
429,0.6101144
430,0.6101144
431,0.61011446
432,0.61011446
433,0.6101144
434,0.6101144
435,0.6101144
436,0.6101144
437,0.6101144
438,0.6101144
439,0.6101144
440,0.6101144
441,0.6101144
442,0.6101144
443,0.6101144
444,0.6101144
445,0.6101144
446,0.61011434
447,0.61011434
448,0.6101144
449,0.61011434
450,0.61011434
451,0.61011434
452,0.61011434
453,0.61011434
454,0.61011434
455,0.61011434
456,0.61011434
457,0.61011434
458,0.61011434
459,0.61011434
460,0.61011434
461,0.61011434
462,0.61011434
463,0.61011434
464,0.61011434
465,0.61011434
466,0.6101143
467,0.6101143
468,0.61011434
469,0.6101143
470,0.6101143
471,0.6101143
472,0.6101143
473,0.6101143
474,0.6101143
475,0.6101143
476,0.6101143
477,0.6101143
478,0.6101143
479,0.6101143
480,0.6101143
481,0.6101143
482,0.6101143
483,0.6101143
484,0.6101143
485,0.6101143
486,0.6101143
487,0.6101143
488,0.6101143
489,0.6101143
490,0.6101143
491,0.6101143
492,0.6101143
493,0.6101143
494,0.6101143
495,0.6101143
496,0.6101143
497,0.6101143
498,0.6101143
499,0.6101143
500,0.6101143
501,0.6101143
502,0.61011434
503,0.6101143
504,0.6101143
505,0.6101143
506,0.6101143
507,0.6101143
508,0.6101143
509,0.6101142
510,0.6101142
511,0.6101142
512,0.6101142
513,0.6101143
514,0.6101143
515,0.6101143
516,0.6101143
517,0.6101142
518,0.6101142
519,0.6101142
520,0.6101143
521,0.6101142
522,0.6101142
523,0.6101142
524,0.6101142
525,0.6101142
526,0.6101142
527,0.6101142
528,0.6101142
529,0.61011416
530,0.6101142
531,0.6101142
532,0.6101142
533,0.6101142
534,0.6101142
535,0.6101142
536,0.6101142
537,0.6101142
538,0.6101142
539,0.6101142
540,0.6101142
541,0.6101142
542,0.61011416
543,0.61011416
544,0.6101142
545,0.6101142
546,0.6101142
547,0.6101142
548,0.61011416
549,0.61011416
550,0.61011416
551,0.6101142
552,0.61011416
553,0.61011416
554,0.61011416
555,0.61011416
556,0.6101141
557,0.61011416
558,0.61011416
559,0.61011416
560,0.61011416
561,0.61011416
562,0.61011416
563,0.61011416
564,0.61011416
565,0.61011416
566,0.61011416
567,0.61011416
568,0.61011416
569,0.6101141
570,0.6101141
571,0.61011416
572,0.61011416
573,0.61011416
574,0.6101141
575,0.61011416
576,0.61011416
577,0.61011416
578,0.61011416
579,0.61011416
580,0.6101141
581,0.6101141
582,0.6101141
583,0.6101141
584,0.6101141
585,0.61011416
586,0.6101141
587,0.6101141
588,0.6101141
589,0.6101141
590,0.6101141
591,0.6101141
592,0.6101141
593,0.6101141
594,0.6101141
595,0.6101141
596,0.6101141
597,0.6101141
598,0.6101141
599,0.6101141
600,0.6101141
601,0.6101141
602,0.6101141
603,0.6101141
604,0.6101141
605,0.6101141
606,0.6101141
607,0.6101141
608,0.61011416
609,0.61011416
610,0.6101141
611,0.6101141
612,0.6101141
613,0.6101141
614,0.6101141
615,0.6101141
616,0.6101141
617,0.6101141
618,0.6101141
619,0.6101141
620,0.6101141
621,0.6101141
622,0.6101141
623,0.6101141
624,0.6101141
625,0.6101141
626,0.6101141
627,0.61011404
628,0.61011404
629,0.610114
630,0.610114
631,0.61011404
632,0.61011404
633,0.61011404
634,0.61011404
635,0.61011404
636,0.61011404
637,0.61011404
638,0.61011404
639,0.61011404
640,0.61011404
641,0.61011404
642,0.61011404
643,0.61011404
644,0.61011404
645,0.61011404
646,0.61011404
647,0.61011404
648,0.61011404
649,0.61011404
650,0.61011404
651,0.610114
652,0.61011404
653,0.61011404
654,0.61011404
655,0.61011404
656,0.610114
657,0.610114
658,0.610114
659,0.610114
660,0.610114
661,0.610114
662,0.610114
663,0.610114
664,0.610114
665,0.610114
666,0.610114
667,0.610114
668,0.610114
669,0.610114
670,0.610114
671,0.610114
672,0.610114
673,0.610114
674,0.6101139
675,0.610114
676,0.610114
677,0.610114
678,0.610114
679,0.610114
680,0.610114
681,0.610114
682,0.610114
683,0.610114
684,0.610114
685,0.610114
686,0.6101139
687,0.6101139
688,0.6101139
689,0.6101139
690,0.6101139
691,0.6101139
692,0.6101139
693,0.6101139
694,0.6101139
695,0.6101139
696,0.6101139
697,0.6101139
698,0.6101139
699,0.6101139
700,0.6101139
701,0.6101139
702,0.6101139
703,0.6101139
704,0.6101139
705,0.6101139
706,0.6101139
707,0.6101139
708,0.6101139
709,0.6101139
710,0.6101139
711,0.6101139
712,0.61011386
713,0.61011386
714,0.61011386
715,0.61011386
716,0.61011386
717,0.6101139
718,0.6101139
719,0.6101139
720,0.6101139
721,0.6101139
722,0.6101139
723,0.6101139
724,0.6101139
725,0.61011386
726,0.61011386
727,0.61011386
728,0.61011386
729,0.61011386
730,0.61011386
731,0.61011386
732,0.6101139
733,0.6101139
734,0.61011386
735,0.61011386
736,0.61011386
737,0.61011386
738,0.61011386
739,0.61011386
740,0.61011386
741,0.61011386
742,0.61011386
743,0.61011386
744,0.61011386
745,0.61011386
746,0.61011386
747,0.61011386
748,0.61011386
749,0.6101138
750,0.61011386
751,0.61011386
752,0.61011386
753,0.6101138
754,0.61011386
755,0.61011386
756,0.6101138
757,0.61011386
758,0.61011386
759,0.61011386
760,0.6101138
761,0.6101138
762,0.6101138
763,0.6101138
764,0.6101138
765,0.6101138
766,0.6101138
767,0.6101138
768,0.6101138
769,0.6101138
770,0.6101138
771,0.6101138
772,0.61011374
773,0.61011374
774,0.6101138
775,0.61011374
776,0.6101138
777,0.6101138
778,0.6101138
779,0.61011374
780,0.6101138
781,0.6101138
782,0.61011374
783,0.6101138
784,0.6101138
785,0.6101138
786,0.61011374
787,0.61011374
788,0.61011374
789,0.61011374
790,0.6101138
791,0.61011374
792,0.61011374
793,0.61011374
794,0.61011374
795,0.61011374
796,0.61011374
797,0.61011374
798,0.61011374
799,0.61011374
800,0.61011374
801,0.61011374
802,0.61011374
803,0.61011374
804,0.61011374
805,0.61011374
806,0.61011374
807,0.61011374
808,0.61011374
809,0.61011374
810,0.61011374
811,0.61011374
812,0.61011374
813,0.61011374
814,0.61011374
815,0.61011374
816,0.6101137
817,0.61011374
818,0.61011374
819,0.61011374
820,0.61011374
821,0.6101137
822,0.6101137
823,0.61011374
824,0.61011374
825,0.6101137
826,0.61011374
827,0.61011374
828,0.61011374
829,0.61011374
830,0.6101137
831,0.6101137
832,0.61011374
833,0.61011374
834,0.6101137
835,0.6101137
836,0.6101137
837,0.6101137
838,0.6101137
839,0.61011374
840,0.61011374
841,0.6101137
842,0.6101137
843,0.6101137
844,0.6101137
845,0.6101137
846,0.6101137
847,0.6101136
848,0.6101137
849,0.6101137
850,0.6101136
851,0.6101137
852,0.6101136
853,0.6101137
854,0.6101136
855,0.6101136
856,0.6101136
857,0.6101137
858,0.6101136
859,0.6101136
860,0.6101136
861,0.6101136
862,0.6101136
863,0.6101136
864,0.6101136
865,0.6101136
866,0.6101136
867,0.6101136
868,0.6101136
869,0.6101137
870,0.6101137
871,0.6101136
872,0.6101136
873,0.6101136
874,0.6101136
875,0.6101136
876,0.6101136
877,0.6101136
878,0.6101136
879,0.6101136
880,0.6101136
881,0.61011356
882,0.61011356
883,0.61011356
884,0.6101136
885,0.61011356
886,0.61011356
887,0.61011356
888,0.61011356
889,0.6101135
890,0.6101135
891,0.61011356
892,0.61011356
893,0.6101135
894,0.61011356
895,0.61011356
896,0.6101135
897,0.6101135
898,0.6101135
899,0.61011356
900,0.6101135
901,0.6101135
902,0.6101135
903,0.6101135
904,0.6101135
905,0.6101135
906,0.6101135
907,0.6101135
908,0.6101135
909,0.6101135
910,0.6101135
911,0.6101135
912,0.6101135
913,0.6101135
914,0.6101135
915,0.61011344
916,0.6101135
917,0.6101135
918,0.61011344
919,0.6101135
920,0.6101135
921,0.6101135
922,0.6101135
923,0.6101135
924,0.6101135
925,0.6101135
926,0.6101135
927,0.6101135
928,0.61011344
929,0.61011344
930,0.61011344
931,0.61011344
932,0.61011344
933,0.6101135
934,0.61011344
935,0.61011344
936,0.61011344
937,0.61011344
938,0.6101135
939,0.61011344
940,0.6101135
941,0.61011344
942,0.61011344
943,0.61011344
944,0.61011344
945,0.61011344
946,0.61011344
947,0.61011344
948,0.61011344
949,0.61011344
950,0.61011344
951,0.61011344
952,0.6101134
953,0.61011344
954,0.61011344
955,0.61011344
956,0.61011344
957,0.6101134
958,0.6101134
959,0.6101134
960,0.61011344
961,0.6101134
962,0.61011344
963,0.6101134
964,0.6101134
965,0.6101134
966,0.6101134
967,0.6101134
968,0.6101134
969,0.6101134
970,0.6101134
971,0.6101134
972,0.6101134
973,0.6101134
974,0.6101134
975,0.6101134
976,0.6101134
977,0.6101134
978,0.6101134
979,0.6101133
980,0.6101133
981,0.6101134
982,0.6101134
983,0.6101134
984,0.6101134
985,0.6101134
986,0.6101134
987,0.6101134
988,0.6101134
989,0.6101134
990,0.6101134
991,0.6101134
992,0.6101133
993,0.6101134
994,0.6101134
995,0.6101134
996,0.6101133
997,0.6101133
998,0.6101133
999,0.6101133
1000,0.6101133
1001,0.6101133
1002,0.6101133
1003,0.6101133
1004,0.6101133
1005,0.6101133
1006,0.6101133
1007,0.61011326
1008,0.6101133
1009,0.61011326
1010,0.61011326
1011,0.61011326
1012,0.6101133
1013,0.6101133
1014,0.6101133
1015,0.6101133
1016,0.6101133
1017,0.6101133
1018,0.6101133
1019,0.61011326
1020,0.6101133
1021,0.61011326
1022,0.61011326
1023,0.61011326
1024,0.6101133
1025,0.61011326
1026,0.61011326
1027,0.61011326
1028,0.61011326
1029,0.61011326
1030,0.61011326
1031,0.61011326
1032,0.61011326
1033,0.61011326
1034,0.61011326
1035,0.61011326
1036,0.61011326
1037,0.61011326
1038,0.61011326
1039,0.61011326
1040,0.61011326
1041,0.61011326
1042,0.61011326
1043,0.6101132
1044,0.6101132
1045,0.6101132
1046,0.6101132
1047,0.6101132
1048,0.6101132
1049,0.6101132
1050,0.6101132
1051,0.6101132
1052,0.6101132
1053,0.6101132
1054,0.6101132
1055,0.61011326
1056,0.61011326
1057,0.61011326
1058,0.61011326
1059,0.61011326
1060,0.61011326
1061,0.61011326
1062,0.61011326
1063,0.6101132
1064,0.61011326
1065,0.61011326
1066,0.6101132
1067,0.6101132
1068,0.6101132
1069,0.6101132
1070,0.6101132
1071,0.6101132
1072,0.6101132
1073,0.6101132
1074,0.6101132
1075,0.6101132
1076,0.6101132
1077,0.6101132
1078,0.6101132
1079,0.6101132
1080,0.61011314
1081,0.61011314
1082,0.61011314
1083,0.61011314
1084,0.61011314
1085,0.61011314
1086,0.61011314
1087,0.6101132
1088,0.6101132
1089,0.61011314
1090,0.61011314
1091,0.61011314
1092,0.61011314
1093,0.61011314
1094,0.61011314
1095,0.61011314
1096,0.61011314
1097,0.61011314
1098,0.61011314
1099,0.61011314
1100,0.61011314
1101,0.61011314
1102,0.61011314
1103,0.61011314
1104,0.61011314
1105,0.61011314
1106,0.61011314
1107,0.61011314
1108,0.61011314
1109,0.61011314
1110,0.61011314
1111,0.6101131
1112,0.6101131
1113,0.6101131
1114,0.6101131
1115,0.6101131
1116,0.6101131
1117,0.61011314
1118,0.6101131
1119,0.6101131
1120,0.61011314
1121,0.61011314
1122,0.6101131
1123,0.6101131
1124,0.6101131
1125,0.6101131
1126,0.6101131
1127,0.6101131
1128,0.6101131
1129,0.6101131
1130,0.6101131
1131,0.6101131
1132,0.6101131
1133,0.6101131
1134,0.6101131
1135,0.6101131
1136,0.6101131
1137,0.6101131
1138,0.6101131
1139,0.6101131
1140,0.6101131
1141,0.6101131
1142,0.6101131
1143,0.610113
1144,0.610113
1145,0.610113
1146,0.6101131
1147,0.6101131
1148,0.6101131
1149,0.610113
1150,0.6101131
1151,0.610113
1152,0.610113
1153,0.610113
1154,0.610113
1155,0.610113
1156,0.610113
1157,0.610113
1158,0.610113
1159,0.610113
1160,0.610113
1161,0.610113
1162,0.610113
1163,0.6101131
1164,0.6101131
1165,0.6101131
1166,0.610113
1167,0.610113
1168,0.610113
1169,0.610113
1170,0.610113
1171,0.610113
1172,0.610113
1173,0.610113
1174,0.610113
1175,0.610113
1176,0.610113
1177,0.610113
1178,0.610113
1179,0.610113
1180,0.610113
1181,0.610113
1182,0.610113
1183,0.610113
1184,0.61011297
1185,0.61011297
1186,0.610113
1187,0.61011297
1188,0.61011297
1189,0.610113
1190,0.610113
1191,0.61011297
1192,0.61011297
1193,0.61011297
1194,0.61011297
1195,0.61011297
1196,0.61011297
1197,0.61011297
1198,0.61011297
1199,0.61011297
1200,0.61011297
1201,0.61011297
1202,0.61011297
1203,0.61011297
1204,0.61011297
1205,0.61011297
1206,0.61011297
1207,0.61011297
1208,0.61011297
1209,0.61011297
1210,0.61011297
1211,0.61011297
1212,0.61011297
1213,0.61011297
1214,0.6101129
1215,0.6101129
1216,0.6101129
1217,0.6101129
1218,0.6101129
1219,0.6101129
1220,0.6101129
1221,0.6101129
1222,0.6101129
1223,0.6101129
1224,0.6101129
1225,0.6101129
1226,0.6101129
1227,0.6101129
1228,0.6101129
1229,0.6101129
1230,0.6101129
1231,0.6101129
1232,0.6101129
1233,0.6101129
1234,0.6101129
1235,0.6101129
1236,0.6101129
1237,0.6101129
1238,0.6101129
1239,0.6101129
1240,0.6101129
1241,0.6101129
1242,0.6101129
1243,0.6101129
1244,0.6101129
1245,0.6101129
1246,0.61011285
1247,0.61011285
1248,0.61011285
1249,0.61011285
1250,0.61011285
1251,0.61011285
1252,0.61011285
1253,0.6101129
1254,0.61011285
1255,0.61011285
1256,0.61011285
1257,0.61011285
1258,0.61011285
1259,0.61011285
1260,0.61011285
1261,0.6101129
1262,0.61011285
1263,0.61011285
1264,0.61011285
1265,0.61011285
1266,0.61011285
1267,0.61011285
1268,0.61011285
1269,0.61011285
1270,0.61011285
1271,0.61011285
1272,0.61011285
1273,0.61011285
1274,0.61011285
1275,0.61011285
1276,0.61011285
1277,0.61011285
1278,0.61011285
1279,0.61011285
1280,0.6101128
1281,0.61011285
1282,0.6101128
1283,0.61011285
1284,0.61011285
1285,0.61011285
1286,0.6101128
1287,0.6101128
1288,0.6101128
1289,0.6101128
1290,0.6101128
1291,0.6101128
1292,0.6101128
1293,0.6101128
1294,0.6101128
1295,0.6101128
1296,0.6101128
1297,0.6101128
1298,0.6101128
1299,0.6101128
1300,0.6101128
1301,0.6101128
1302,0.6101128
1303,0.6101128
1304,0.6101128
1305,0.6101128
1306,0.6101127
1307,0.6101127
1308,0.6101127
1309,0.6101127
1310,0.6101127
1311,0.61011267
1312,0.6101127
1313,0.6101127
1314,0.6101127
1315,0.6101127
1316,0.6101127
1317,0.6101127
1318,0.6101127
1319,0.6101127
1320,0.6101127
1321,0.6101127
1322,0.6101127
1323,0.6101127
1324,0.6101127
1325,0.6101127
1326,0.6101127
1327,0.6101127
1328,0.6101127
1329,0.6101127
1330,0.61011267
1331,0.61011267
1332,0.6101127
1333,0.61011267
1334,0.61011267
1335,0.61011267
1336,0.61011267
1337,0.61011267
1338,0.61011267
1339,0.61011267
1340,0.61011267
1341,0.61011267
1342,0.61011267
1343,0.61011267
1344,0.61011267
1345,0.61011267
1346,0.61011267
1347,0.61011267
1348,0.61011267
1349,0.61011267
1350,0.6101124
1351,0.6101121
1352,0.61011153
1353,0.61011094
1354,0.6101102
1355,0.61010927
1356,0.6101082
1357,0.61010706
1358,0.6101059
1359,0.6101047
1360,0.6101035
1361,0.61010236
1362,0.61010134
1363,0.6101004
1364,0.61009955
1365,0.61009884
1366,0.6100983
1367,0.6100979
1368,0.6100975
1369,0.61009735
1370,0.6100972
1371,0.61009705
1372,0.6100969
1373,0.61009675
1374,0.6100966
1375,0.61009645
1376,0.6100963
1377,0.6100961
1378,0.610096
1379,0.6100958
1380,0.6100957
1381,0.61009556
1382,0.6100954
1383,0.6100951
1384,0.6100947
1385,0.6100942
1386,0.6100936
1387,0.610093
1388,0.61009216
1389,0.6100912
1390,0.6100902
1391,0.6100893
1392,0.6100883
1393,0.6100873
1394,0.6100863
1395,0.61008525
1396,0.61008435
1397,0.61008346
1398,0.61008275
