,Loss,Validation Loss
0,0.06261482834815979,0.030126307159662247
1,0.03913482278585434,0.03049904853105545
2,0.03374882787466049,0.0284121111035347
3,0.03212793171405792,0.027752162888646126
4,0.03149439021945,0.02756475657224655
5,0.03119760937988758,0.02754819393157959
6,0.031237272545695305,0.028161395341157913
7,0.031187936663627625,0.027393467724323273
8,0.031060567125678062,0.027346987277269363
9,0.031134596094489098,0.027402086183428764
10,0.03104773908853531,0.02723611146211624
11,0.031017208471894264,0.027657022699713707
12,0.03097568452358246,0.028324129059910774
13,0.031031161546707153,0.0280294306576252
14,0.030911874026060104,0.028177326545119286
15,0.03094572387635708,0.027993349358439445
16,0.030919238924980164,0.027969973161816597
17,0.030888007953763008,0.027986235916614532
18,0.030931653454899788,0.028328947722911835
19,0.03095104545354843,0.028912505134940147
20,0.030933888629078865,0.027908358722925186
21,0.030852647498250008,0.027809809893369675
22,0.03083643689751625,0.02841716818511486
23,0.030863914638757706,0.02983640506863594
24,0.03081529028713703,0.02727491781115532
25,0.030779795721173286,0.027534320950508118
26,0.03080267272889614,0.028594128787517548
27,0.03085794299840927,0.028127513825893402
28,0.030881769955158234,0.027434052899479866
29,0.030789611861109734,0.027400778606534004
30,0.03077285923063755,0.027287380769848824
31,0.03077979013323784,0.027293626219034195
32,0.030813241377472878,0.027771076187491417
33,0.03084455616772175,0.027714626863598824
34,0.03076864965260029,0.027148116379976273
35,0.03077685832977295,0.02727908082306385
36,0.030775511637330055,0.028010515496134758
37,0.03079088404774666,0.027329502627253532
38,0.03076092153787613,0.0277064461261034
39,0.030743354931473732,0.02749071829020977
40,0.030758947134017944,0.027223937213420868
41,0.03080179914832115,0.027172930538654327
42,0.03076230175793171,0.027694763615727425
43,0.03074750490486622,0.028010748326778412
44,0.030711324885487556,0.02765224128961563
45,0.03072509914636612,0.027434712275862694
46,0.03076833486557007,0.02726246789097786
47,0.030783595517277718,0.027409737929701805
48,0.03072535991668701,0.027904074639081955
49,0.030769845470786095,0.02733822911977768
50,0.030739430338144302,0.027183230966329575
51,0.03073817677795887,0.02792818658053875
52,0.030758127570152283,0.027408022433519363
53,0.03071400709450245,0.02736881747841835
54,0.0307708028703928,0.027189666405320168
55,0.030687708407640457,0.027404747903347015
56,0.030688945204019547,0.027220185846090317
57,0.030735403299331665,0.027193892747163773
58,0.03068610467016697,0.02764994092285633
59,0.03073439560830593,0.027381375432014465
60,0.030683571472764015,0.027244551107287407
61,0.03070320002734661,0.027268894016742706
62,0.030667360872030258,0.02723471075296402
63,0.03075592964887619,0.02747434377670288
64,0.030631858855485916,0.027227366343140602
65,0.030737685039639473,0.027322283014655113
66,0.030737552791833878,0.027243969962000847
67,0.030761756002902985,0.027155496180057526
68,0.030745800584554672,0.027385247871279716
69,0.030712967738509178,0.027285508811473846
70,0.030709151178598404,0.027293507009744644
71,0.030704732984304428,0.02731282263994217
72,0.030694175511598587,0.02722669579088688
73,0.03069862723350525,0.027204476296901703
74,0.030697042122483253,0.027180105447769165
75,0.030660582706332207,0.027277834713459015
76,0.030671918764710426,0.027460359036922455
77,0.03077602945268154,0.027385368943214417
78,0.030721893534064293,0.027260636910796165
79,0.030682094395160675,0.02719920687377453
80,0.03066256083548069,0.027665110304951668
81,0.03070910833775997,0.02724437601864338
82,0.030669495463371277,0.027231518179178238
83,0.03068796545267105,0.02723095938563347
84,0.03073027729988098,0.02724876068532467
85,0.030683595687150955,0.02718799188733101
86,0.0306607186794281,0.02742825634777546
87,0.030669303610920906,0.02719890885055065
88,0.03067249059677124,0.027355920523405075
89,0.03062668815255165,0.027209971100091934
90,0.03072158247232437,0.0273722093552351
91,0.030664552003145218,0.027392948046326637
92,0.03070664219558239,0.027233226224780083
93,0.03067864663898945,0.02725454792380333
94,0.03071552887558937,0.027406981214880943
95,0.030684348195791245,0.0272781141102314
96,0.030729273334145546,0.02718815766274929
97,0.030682001262903214,0.027231771498918533
98,0.030708681792020798,0.027208268642425537
99,0.030678415670990944,0.02719418704509735
100,0.03068011812865734,0.027386216446757317
101,0.030706072226166725,0.027323801070451736
102,0.03068256750702858,0.027484742924571037
103,0.030724287033081055,0.027256155386567116
104,0.030691731721162796,0.02718721330165863
105,0.030672263354063034,0.027468934655189514
106,0.030693668872117996,0.027252253144979477
107,0.03072304092347622,0.027729302644729614
108,0.030718544498085976,0.027554888278245926
109,0.03072916716337204,0.027399681508541107
110,0.03068826161324978,0.02721279114484787
111,0.03071697987616062,0.027271265164017677
112,0.030698932707309723,0.027149828150868416
113,0.03068855218589306,0.027186591178178787
114,0.03059832565486431,0.02717529609799385
115,0.030679408460855484,0.027213294059038162
116,0.030630169436335564,0.027168380096554756
117,0.030687209218740463,0.027199948206543922
118,0.030689794570207596,0.02727486379444599
119,0.030721819028258324,0.027542943134903908
120,0.030700143426656723,0.027654219418764114
121,0.03064638003706932,0.027162399142980576
122,0.030729057267308235,0.02731349691748619
123,0.030689960345625877,0.027164068073034286
124,0.030670983716845512,0.0271973367780447
125,0.030697809532284737,0.02728835679590702
126,0.0306707676500082,0.027199117466807365
127,0.030678002163767815,0.027425643056631088
128,0.030681446194648743,0.027243494987487793
129,0.030635524541139603,0.027277303859591484
130,0.030696826055645943,0.027274467051029205
131,0.03062179870903492,0.027402350679039955
132,0.03068147599697113,0.027251066640019417
133,0.030664825811982155,0.02734796144068241
134,0.030626360327005386,0.027244355529546738
135,0.030658164992928505,0.02721244841814041
136,0.030635401606559753,0.02734837308526039
137,0.030665015801787376,0.02729678712785244
138,0.03060190938413143,0.027315016835927963
139,0.030612396076321602,0.02730322629213333
140,0.030667651444673538,0.027730323374271393
141,0.03067888505756855,0.027169732376933098
142,0.030637742951512337,0.02725004404783249
143,0.0306074321269989,0.0273140836507082
144,0.030662044882774353,0.027445439249277115
145,0.030634382739663124,0.027200907468795776
146,0.03063718043267727,0.027319319546222687
147,0.03068789653480053,0.027228128165006638
148,0.03066563419997692,0.02759348414838314
149,0.030643662437796593,0.027370255440473557
150,0.030659019947052002,0.027236705645918846
151,0.030695440247654915,0.027936076745390892
152,0.030636267736554146,0.027480149641633034
153,0.03064168617129326,0.027180688455700874
154,0.030642975121736526,0.027782857418060303
155,0.030639322474598885,0.02721574530005455
156,0.03060862235724926,0.02717551961541176
157,0.030636567622423172,0.027242407202720642
158,0.030679475516080856,0.027322877198457718
159,0.03068792074918747,0.02732890099287033
160,0.030638106167316437,0.027328120544552803
161,0.030571287497878075,0.02724379673600197
162,0.030643977224826813,0.02733474411070347
163,0.030711445957422256,0.02721649408340454
164,0.03064563125371933,0.027309702709317207
165,0.030612684786319733,0.027464324608445168
