,Loss,Validation Loss
0,0.00041719331056810915,0.0004914398887194693
1,0.00034873918048106134,0.0004420214390847832
2,0.00032985510188154876,0.00043124373769387603
3,0.00032916126656346023,0.00045477543608285487
4,0.0003165949892718345,0.000447997881565243
5,0.00031434468110091984,0.00044473473099060357
6,0.0003101913898717612,0.00038625867455266416
7,0.0003107248339802027,0.0004364874039310962
8,0.00030977066489867866,0.00047847320092841983
9,0.0002993472444359213,0.0004345255147200078
10,0.00030082324519753456,0.00045009696623310447
11,0.0003004806349053979,0.000416583992773667
12,0.0003025660989806056,0.0004386679793242365
13,0.00029981217812746763,0.00046621772344224155
14,0.0002970616042148322,0.0004165911814197898
15,0.0002981300640385598,0.0004134196205995977
16,0.00029481854289770126,0.00040493931737728417
17,0.00029506004648283124,0.00045155189582146704
18,0.00029094950878061354,0.0004098746576346457
19,0.00029125064611434937,0.0004596864164341241
20,0.0002923122083302587,0.00043068983359262347
21,0.00029446565895341337,0.00044028801494278014
22,0.0002938539837487042,0.00035945590934716165
23,0.00028934801230207086,0.0004010252305306494
24,0.0002944107400253415,0.00043235733755864203
25,0.0002897634403780103,0.00038716234848834574
26,0.0002919250982813537,0.00041601445991545916
27,0.00028838077560067177,0.0003936508437618613
28,0.00029361891211010516,0.0003921903553418815
29,0.00028645695419982076,0.000377593474695459
30,0.00028683178243227303,0.00043770213960669935
31,0.00028757279505953193,0.0003962090995628387
32,0.0002902825362980366,0.00042545306496322155
33,0.00028639863012358546,0.000404262711526826
34,0.00028521710191853344,0.00041170307667925954
35,0.0002844281552825123,0.00046318923705257475
36,0.0002863779664039612,0.0004509984573815018
37,0.00028532114811241627,0.0003912135725840926
38,0.00028504885267466307,0.0004211632185615599
39,0.00028476520674303174,0.0004280703142285347
40,0.00028147699777036905,0.000386666099075228
41,0.00028571515576913953,0.0004370770766399801
42,0.00028449142700992525,0.00041379808681085706
43,0.00028316857060417533,0.0004212012863717973
44,0.0002850009477697313,0.0003938684822060168
45,0.0002874940983019769,0.0003771261835936457
46,0.0002820444933604449,0.0003729468444362283
47,0.000283413624856621,0.0003795289376284927
48,0.0002811194572132081,0.00040592506411485374
49,0.00028107815887779,0.0003887395141646266
50,0.00028110601124353707,0.00037652323953807354
51,0.00028217732324264944,0.0003987664240412414
52,0.00028471220866777003,0.0004100625519640744
53,0.0002814254257827997,0.0003887028433382511
54,0.0002801754744723439,0.0003698885557241738
55,0.00028376621776260436,0.00038584540016017854
56,0.0002776944311335683,0.0004160218813922256
57,0.00027884694281965494,0.00042083076550625265
58,0.00028037253650836647,0.0003911699168384075
59,0.00027973888791166246,0.00039381199167110026
60,0.00027870936901308596,0.00039310884312726557
61,0.00028060583281330764,0.0004218989924993366
62,0.0002806582779157907,0.0003451431111898273
63,0.0002785063988994807,0.00037574145244434476
64,0.0002822272654157132,0.0003791625495068729
65,0.00028007267974317074,0.00037418928695842624
66,0.0002777375339064747,0.0003716266655828804
67,0.00028010382084175944,0.0003923031617887318
68,0.0002773790038190782,0.000394236616557464
69,0.00027969692018814385,0.0003715273051057011
70,0.00028043813654221594,0.00038410068373195827
71,0.0002785816614050418,0.00037538338801823556
72,0.000281692628050223,0.0003852860245388001
73,0.00027607567608356476,0.0003879244322888553
74,0.0002780559880193323,0.00036835033097304404
75,0.0002769474231172353,0.00041989466990344226
76,0.00027620623586699367,0.00037291363696567714
77,0.00027916888939216733,0.00039781848317943513
78,0.0002768792328424752,0.00042042796849273145
79,0.00027721826336346567,0.0004117569769732654
80,0.0002766987890936434,0.00042560670408420265
81,0.0002770154387690127,0.00038980485987849534
82,0.0002759856579359621,0.0003864981699734926
83,0.00027548044454306364,0.00041952813626267016
84,0.0002765713434200734,0.00040897904546000063
85,0.00027636464801616967,0.0003950110694859177
86,0.00027798739029094577,0.0003497992001939565
87,0.00027495180256664753,0.0003855688846670091
88,0.00027861460694111884,0.00041791787953116
89,0.00027611409313976765,0.00037771102506667376
90,0.00027659852639772,0.0003353718784637749
91,0.00027565640630200505,0.0003683803079184145
92,0.0002767241676338017,0.000426371640060097
93,0.0002767571131698787,0.00038988899905234575
94,0.00027540099108591676,0.0004026887472718954
95,0.00027628286625258625,0.0004069714341312647
96,0.0002777249610517174,0.0004287859774194658
97,0.0002745096280705184,0.00041798362508416176
98,0.00027483783196657896,0.00036867434391751885
99,0.0002766294055618346,0.0003762869455385953
