,0
0,0.8747791
1,0.8674212
2,0.86353785
3,0.8587273
4,0.8633318
5,0.8582217
6,0.8698317
7,0.87004733
8,0.86235636
9,0.84700763
10,0.85867923
11,0.85658056
12,0.85598814
13,0.85674775
14,0.8567416
15,0.86086166
16,0.85550666
17,0.84441245
18,0.83568573
19,0.84534407
20,0.8404968
21,0.8416527
22,0.8560198
23,0.84795874
24,0.83307225
25,0.83176875
26,0.83994406
27,0.820591
28,0.80688816
29,0.8048478
30,0.81995577
31,0.82001
32,0.83787215
33,0.8220178
34,0.8207175
35,0.8199275
36,0.7959921
37,0.8041907
38,0.8176648
39,0.83386296
40,0.82535213
41,0.8456915
42,0.8571077
43,0.84153825
44,0.83912796
45,0.8461446
46,0.8374861
47,0.8334432
48,0.8338804
49,0.8105123
50,0.8109134
51,0.8062371
52,0.8022485
53,0.7796979
54,0.76033777
55,0.76867354
56,0.7735005
57,0.77215475
58,0.73549855
59,0.74119604
60,0.75252885
61,0.74551797
62,0.7069307
63,0.7088379
64,0.7109597
65,0.71924263
66,0.7129955
67,0.68491566
68,0.6865149
69,0.7220997
70,0.7211348
71,0.6879919
72,0.6774816
73,0.7032267
74,0.69449306
75,0.6606118
76,0.64423984
77,0.6378121
78,0.68949836
79,0.7301187
80,0.72854686
81,0.752115
82,0.71966624
83,0.72731894
84,0.7438341
85,0.71751815
86,0.73137635
87,0.7199921
88,0.7213628
89,0.71219444
90,0.7256403
91,0.71087533
92,0.7314292
93,0.7600601
94,0.7881584
95,0.7835863
96,0.7902894
97,0.7890695
98,0.7901048
99,0.791028
100,0.80770373
101,0.7758577
102,0.78794897
103,0.7935325
104,0.7878741
105,0.7820773
106,0.7817116
107,0.7705187
108,0.7786125
109,0.8117948
110,0.80793667
111,0.7916998
112,0.8023501
113,0.7838324
114,0.79274535
115,0.79492366
116,0.7832589
117,0.7702699
118,0.77449614
119,0.78999704
120,0.7826391
121,0.76846695
122,0.74860936
123,0.76462173
124,0.7494444
125,0.7645313
126,0.7621263
127,0.7779468
128,0.7501644
129,0.74809605
130,0.73074126
131,0.7330866
132,0.71178925
133,0.7245396
134,0.7305705
135,0.72278005
136,0.68028575
137,0.71949625
138,0.6376139
139,0.64660203
140,0.589734
141,0.6088234
142,0.58779395
143,0.5415195
144,0.5370653
145,0.5549425
146,0.47491595
147,0.5032143
148,0.5309836
149,0.56207675
150,0.54306525
151,0.54011035
152,0.5159084
153,0.5556109
154,0.52930945
155,0.5797077
156,0.62540805
157,0.60529333
158,0.6013445
159,0.5988524
160,0.5821191
161,0.64454854
162,0.6385867
163,0.6559837
164,0.6630529
165,0.6325848
166,0.65064996
167,0.66895455
168,0.67183286
169,0.6458978
170,0.6615681
171,0.64058906
172,0.64085037
173,0.64409983
174,0.6299685
175,0.6663344
176,0.66626453
177,0.68416554
178,0.7256004
179,0.707362
180,0.7199161
181,0.6899782
182,0.6796069
183,0.6798266
184,0.6922375
185,0.66953593
186,0.6432797
187,0.6397311
188,0.6692752
189,0.6373132
190,0.60659236
191,0.5975014
192,0.54083085
193,0.56627804
194,0.55920357
195,0.6000522
196,0.6696292
197,0.6856471
198,0.69002724
199,0.7271358
200,0.7466163
201,0.7596931
202,0.78296876
203,0.7889078
204,0.78302187
205,0.7855106
206,0.8053442
207,0.81072825
208,0.82190096
209,0.83609074
210,0.83790505
211,0.8338669
212,0.8396947
213,0.8604808
214,0.8591879
215,0.876078
216,0.8885994
217,0.88937336
218,0.9022075
219,0.9099395
220,0.90655386
221,0.9201761
222,0.9069354
223,0.90654933
224,0.9132089
225,0.91619545
226,0.89347255
227,0.8946156
228,0.90660954
229,0.9081256
230,0.9066538
231,0.89340115
232,0.9002181
233,0.90686285
234,0.90603274
235,0.909713
