,0
0,0.5966999
1,0.5573643
2,0.558723
3,0.49968705
4,0.4762471
5,0.50418454
6,0.5298698
7,0.5644848
8,0.5894692
9,0.6055463
10,0.56714374
11,0.59744716
12,0.46479094
13,0.560006
14,0.5136532
15,0.52628577
16,0.53595
17,0.4763062
18,0.5056598
19,0.60216624
20,0.6360951
21,0.5965235
22,0.5592948
23,0.5078265
24,0.4671391
25,0.4413899
26,0.46010724
27,0.47224027
28,0.5032493
29,0.4684827
30,0.5825826
31,0.48418275
32,0.5869457
33,0.51891184
34,0.4968514
35,0.5818148
36,0.6045543
37,0.6045685
38,0.58317906
39,0.6139069
40,0.6200645
41,0.62388426
42,0.8303164
43,0.84350276
44,0.8181751
45,0.723085
46,0.6622431
47,0.5721997
48,0.4962504
49,0.4535343
50,0.39211786
51,0.47827408
52,0.53365856
53,0.5406586
54,0.5415727
55,0.52365965
56,0.50451434
57,0.4982826
58,0.4902911
59,0.45868555
60,0.45999503
61,0.53370595
62,0.47217464
63,0.4941465
64,0.48610148
65,0.59773827
66,0.6170234
67,0.6251082
68,0.4899598
69,0.48732287
70,0.43873623
71,0.41393626
72,0.4247932
73,0.39729396
74,0.39335814
75,0.4569652
76,0.4809901
77,0.5255577
78,0.52703536
79,0.4880159
80,0.46860686
81,0.45631137
82,0.412086
83,0.48145345
84,0.49333456
85,0.4471784
86,0.58000964
87,0.64960366
88,0.73439294
89,0.7793527
90,0.70380867
91,0.7291261
92,0.7124707
93,0.5999516
94,0.585062
95,0.6170332
96,0.55141056
97,0.45232552
98,0.5322718
99,0.61334467
100,0.59156275
101,0.55860454
102,0.56829464
103,0.5601584
104,0.54154384
105,0.6079526
106,0.5624584
107,0.5321978
108,0.48319712
109,0.50002486
110,0.57620114
111,0.58194566
112,0.5234246
113,0.44785562
114,0.4332155
115,0.45893732
116,0.5026998
117,0.47619167
118,0.51179403
119,0.51753044
120,0.52475363
121,0.51831317
122,0.5041992
123,0.5416336
124,0.5192727
125,0.52869475
126,0.52548677
127,0.5653492
128,0.4490703
129,0.45222646
130,0.4397837
131,0.49196914
132,0.5258481
133,0.6307023
134,0.7018716
135,0.77201086
136,0.8022493
137,0.78175056
138,0.76921237
139,0.7191569
140,0.6846843
141,0.69021744
142,0.6620618
143,0.62926656
144,0.63148475
145,0.5657203
146,0.57283276
147,0.5338969
148,0.5783961
149,0.4640339
150,0.48212618
151,0.4902773
152,0.4617817
153,0.47996867
154,0.51198643
155,0.5614471
156,0.5621301
157,0.5416851
158,0.539141
159,0.5766195
160,0.5067983
161,0.5988728
162,0.5774105
163,0.589553
164,0.535764
165,0.49829674
166,0.49429783
167,0.4970008
168,0.45187947
169,0.437593
170,0.55627894
171,0.62369037
172,0.57100606
173,0.5903016
174,0.572312
175,0.4278121
176,0.425563
177,0.59098625
178,0.5997182
179,0.62384194
180,0.6233732
181,0.68621975
182,0.6602964
183,0.6204171
184,0.66341555
185,0.6485922
186,0.6422509
187,0.6451545
188,0.6918154
189,0.67820317
190,0.67449343
191,0.7001306
192,0.5830585
193,0.57153803
194,0.4911085
195,0.6072982
196,0.5753531
197,0.5111499
198,0.56816274
199,0.6010003
200,0.5402668
201,0.60220146
202,0.59639114
203,0.57125396
204,0.5274602
205,0.5930732
206,0.5632395
207,0.53755265
208,0.59622175
209,0.6250143
210,0.6045051
211,0.6319927
212,0.64751875
213,0.6443645
214,0.6204944
215,0.61149925
216,0.50500447
217,0.54275775
