,Loss,Validation Loss
0,0.07212312519550323,0.05344947800040245
1,0.051729898899793625,0.04563019052147865
2,0.04906145855784416,0.04367997497320175
3,0.04784836247563362,0.04272716864943504
4,0.046994030475616455,0.04202976077795029
5,0.046166952699422836,0.041503746062517166
6,0.04572722688317299,0.04137030616402626
7,0.04526642709970474,0.041182029992341995
8,0.045089226216077805,0.04079879820346832
9,0.04486829787492752,0.04056640714406967
10,0.04466112330555916,0.04032355174422264
11,0.0444316491484642,0.040268126875162125
12,0.044441260397434235,0.04021413251757622
13,0.04423798248171806,0.040240079164505005
14,0.04420461505651474,0.04022522643208504
15,0.044143304228782654,0.04014758765697479
16,0.04408574104309082,0.04007568210363388
17,0.043958622962236404,0.04020208492875099
18,0.0440310500562191,0.04006020724773407
19,0.04395151883363724,0.04002076014876366
20,0.043865274637937546,0.04001490771770477
21,0.04391678795218468,0.0399671271443367
22,0.04381294548511505,0.03998839482665062
23,0.04377588629722595,0.03997613489627838
24,0.043826501816511154,0.03994542360305786
25,0.04379813000559807,0.03990901634097099
26,0.04380955547094345,0.03992510586977005
27,0.043856970965862274,0.03991807624697685
28,0.043878454715013504,0.03995244950056076
29,0.04392075538635254,0.03994826227426529
30,0.04389004409313202,0.03996796905994415
31,0.04392969608306885,0.04000699147582054
32,0.04387638345360756,0.04000324755907059
33,0.04387529939413071,0.04003538191318512
34,0.04387795552611351,0.04003144055604935
35,0.04387006536126137,0.04001621529459953
36,0.04384692385792732,0.03999132290482521
37,0.043808624148368835,0.03994319960474968
38,0.04385039582848549,0.03997941315174103
39,0.04389141872525215,0.039995431900024414
40,0.04406312480568886,0.039943356066942215
41,0.04407475143671036,0.039965931326150894
42,0.04405779764056206,0.039893414825201035
43,0.043876901268959045,0.03989212214946747
44,0.04384828731417656,0.0399358756840229
45,0.04395878314971924,0.03992322087287903
46,0.04379662498831749,0.03989485278725624
47,0.04377828165888786,0.03999723866581917
48,0.043839700520038605,0.03995758295059204
49,0.04377598315477371,0.04001477360725403
50,0.04381084069609642,0.04002455994486809
51,0.043821707367897034,0.04006832465529442
52,0.0437888577580452,0.04006550461053848
53,0.04378501698374748,0.040167227387428284
54,0.04383881762623787,0.040159013122320175
55,0.04369712248444557,0.04018528759479523
56,0.04375874623656273,0.04025186225771904
57,0.04379234462976456,0.04025701805949211
58,0.043772630393505096,0.04019632562994957
59,0.04361028969287872,0.04015495628118515
60,0.04366282746195793,0.04024361073970795
61,0.04373260214924812,0.040310077369213104
62,0.04366413876414299,0.04021221399307251
63,0.043718498200178146,0.04037220776081085
64,0.043643366545438766,0.04033347964286804
65,0.04359292611479759,0.04008408635854721
66,0.04366326704621315,0.040191251784563065
67,0.04362474009394646,0.04030350595712662
68,0.04360417276620865,0.04024498909711838
69,0.04363043233752251,0.04033735394477844
70,0.043688397854566574,0.04034189507365227
71,0.043655041605234146,0.04031945392489433
72,0.04368425905704498,0.040261879563331604
73,0.04358673095703125,0.04035849869251251
74,0.04363977164030075,0.04035576432943344
75,0.043615590780973434,0.04041283205151558
76,0.04360288009047508,0.040481552481651306
77,0.04360631853342056,0.040507279336452484
78,0.04363113269209862,0.04050286486744881
79,0.043551668524742126,0.040241070091724396
80,0.04357269033789635,0.04036182910203934
81,0.043602533638477325,0.040433790534734726
82,0.043597154319286346,0.040225736796855927
83,0.04354722425341606,0.04041218012571335
84,0.0435684509575367,0.04021540656685829
85,0.0435301810503006,0.04020017385482788
86,0.04355185478925705,0.040382999926805496
87,0.043578337877988815,0.0402529239654541
88,0.04351406544446945,0.04024716466665268
89,0.04352520778775215,0.040362849831581116
90,0.043524157255887985,0.04046004265546799
91,0.04348650947213173,0.04055080562829971
92,0.04353722184896469,0.040431294590234756
93,0.043481383472681046,0.04025294631719589
94,0.04348597303032875,0.04022647812962532
95,0.043444812297821045,0.04023084416985512
